Opp. Id;ContactId;RecordType.Name;Account.Name;Amount;Platform__c;CloseDate;Donation_Date__c;StageName;Campaign.Name
006Pd00000FJynpIAD;003f400001WEYaYAAX;Donation;`4094;25,87;Give Lively;17.10.2024;11.10.2024;Closed Won;2024 Remember Margaret & Lydia
006Pd00000FJz2LIAT;003f400001X0acuAAB;Donation;`2885;100;Give Lively;17.10.2024;8.10.2024;Closed Won;2024 Lydie's Loop Donations
006Pd00000FJzAPIA1;003Pd00000Kdwn3IAB;Donation;`4962;50;HBD Website;17.10.2024;13.10.2024;Closed Won;2024 Individual Donations
006Pd00000FJzNJIA1;003Pd00000KdgvEIAR;Donation;`1471;250;HBD Website;17.10.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FJzYbIAL;003Pd00000KdyopIAB;Donation;`2881;25;Give Lively;17.10.2024;14.10.2024;Closed Won;2024 Individual Donations
006Pd00000FOqHnIAL;003Pd00000KlSi8IAF;Donation;`1164;100;PledgeIt;19.10.2024;13.10.2024;Closed Won;2024 EKC
006Pd00000FOsReIAL;003Pd00000KlUlXIAV;Donation;`0109;25;PledgeIt;19.10.2024;12.10.2024;Closed Won;2024 EKC
006Pd00000FOugMIAT;003Pd00000KlToAIAV;Donation;`3689;50;PledgeIt;19.10.2024;14.10.2024;Closed Won;2024 EKC
006Pd00000FOuuwIAD;0035G00002FzLYKQA3;Donation;`3304;25;PledgeIt;19.10.2024;9.10.2024;Closed Won;2024 EKC
006Pd00000FOwwgIAD;003Pd00000KlZlkIAF;Donation;`1331;50;PledgeIt;19.10.2024;9.10.2024;Closed Won;2024 EKC
006Pd00000FOzL7IAL;0035G00002X5vy6QAB;Donation;`0505;100;PledgeIt;19.10.2024;8.10.2024;Closed Won;2024 EKC
006Pd00000FP0PCIA1;0035G000027J90aQAC;Donation;`3841;25;PledgeIt;19.10.2024;10.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP0SRIA1;003Pd00000KlavuIAB;Donation;`3980;100;PledgeIt;19.10.2024;12.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP0aUIAT;003Pd00000KlZmnIAF;Donation;`0331;25;PledgeIt;19.10.2024;15.10.2024;Closed Won;2024 EKC
006Pd00000FP0iYIAT;003Pd00000KlUgsIAF;Donation;`2408;50;PledgeIt;19.10.2024;15.10.2024;Closed Won;2024 EKC
006Pd00000FP1BcIAL;003Pd00000KlXd5IAF;Donation;`4061;25;PledgeIt;19.10.2024;10.10.2024;Closed Won;2024 EKC
006Pd00000FP1GPIA1;003Pd0000052yN0IAI;Donation;`4972;25;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 EKC
006Pd00000FP1I2IAL;003Pd00000KlYMJIA3;Donation;`1530;50;PledgeIt;19.10.2024;12.10.2024;Closed Won;2024 EKC
006Pd00000FP1MsIAL;003Pd00000KlbztIAB;Donation;`4517;100;PledgeIt;19.10.2024;12.10.2024;Closed Won;2024 EKC
006Pd00000FP1OTIA1;0035G00002X5w2hQAB;Donation;`5363;25;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 EKC
006Pd00000FP1RhIAL;0035G000030I7DKQA0;Donation;`4535;25;PledgeIt;19.10.2024;10.10.2024;Closed Won;2024 EKC
006Pd00000FP2KXIA1;003Pd00000KlNFVIA3;Donation;`0731;100;PledgeIt;19.10.2024;13.10.2024;Closed Won;2024 EKC
006Pd00000FP2NlIAL;003Pd00000KlNFVIA3;Donation;`0731;100;PledgeIt;19.10.2024;13.10.2024;Closed Won;2024 EKC
006Pd00000FP2cIIAT;003Pd00000KlddXIAR;Donation;`2787;50;PledgeIt;19.10.2024;9.10.2024;Closed Won;2024 EKC
006Pd00000FP2dtIAD;0035G00002KfEs2QAF;Donation;`3860;75;PledgeIt;19.10.2024;13.10.2024;Closed Won;2024 EKC
006Pd00000FP2kLIAT;003Pd00000Gt6QNIAZ;Donation;`1741;50;PledgeIt;19.10.2024;13.10.2024;Closed Won;2024 EKC
006Pd00000FP3F0IAL;0035G00002FzLY4QAN;Donation;`0427;18;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 EKC
006Pd00000FP3JpIAL;0035G00002xsdSSQAY;Donation;`2165;25;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 EKC
006Pd00000FP3QHIA1;003Pd00000KlVWNIA3;Donation;`3371;25;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 EKC
006Pd00000FP3YMIA1;003Pd00000KlcSxIAJ;Donation;`2070;250;PledgeIt;19.10.2024;10.10.2024;Closed Won;2024 EKC
006Pd00000FP3y9IAD;003f400001HnSNMAA3;Donation;`2360;25;PledgeIt;19.10.2024;9.10.2024;Closed Won;2024 EKC
006Pd00000FP4XdIAL;0035G00002GWPLoQAP;Donation;`2437;20;PledgeIt;19.10.2024;9.10.2024;Closed Won;2024 EKC
006Pd00000FP4fhIAD;003Pd00000KlWIrIAN;Donation;`3114;5;PledgeIt;19.10.2024;8.10.2024;Closed Won;2024 EKC
006Pd00000FP4pNIAT;0035G000030J7f9QAC;Donation;`1492;25;PledgeIt;19.10.2024;8.10.2024;Closed Won;2024 EKC
006Pd00000FP58jIAD;003Pd00000KlVGMIA3;Donation;`3881;100;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP5NFIA1;003Pd00000KlesvIAB;Donation;`4136;50;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP5QTIA1;003Pd00000KlX1yIAF;Donation;`4709;25;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP5VJIA1;0035G00002GWPMOQA5;Donation;`0476;50;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP5WvIAL;003f400001CwBuRAAV;Donation;`3325;17;PledgeIt;19.10.2024;11.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP5gbIAD;003Pd00000KlZWnIAN;Donation;`3437;25;PledgeIt;19.10.2024;15.10.2024;Closed Won;2024 Gamechangers
006Pd00000FP5n3IAD;0035G00002w3tprQAA;Donation;`0966;25;PledgeIt;19.10.2024;9.10.2024;Closed Won;2024 Gamechangers
006Pd00000FRk6BIAT;;Expansion Income;`4915;46250;Check;17.01.2025;14.01.2025;Payment Received;2024 State Expansion
006Pd00000FRzI5IAL;;Expansion Income;`5331;45;;26.09.2024;16.10.2024;Payment Received;2024 State Expansion
006Pd00000FRzTNIA1;;Expansion Income;`5331;35;;26.09.2024;16.10.2024;Payment Received;2024 State Expansion
006Pd00000FS0MDIA1;;Expansion Income;`3613;375;Direct Deposit;30.09.2024;29.10.2024;Payment Received;2024 State Expansion
006Pd00000FS0R4IAL;;Expansion Income;`5414;4122,91;Direct Deposit;30.09.2024;15.11.2024;Payment Received;2024 State Expansion
006Pd00000FS16zIAD;;Expansion Income;`3532;375;Check;30.09.2024;22.11.2024;Payment Received;2024 State Expansion
006Pd00000FSAJxIAP;0035G00002GWPLwQAP;Donation;`2589;305;Check;18.10.2024;11.10.2024;Closed Won;2024 EKC
006Pd00000FSAobIAH;;Donation;`4042;36;Check;18.10.2024;26.09.2024;Closed Won;2024 EKC
006Pd00000FSEozIAH;003Pd000007JqjeIAC;Donation;`0127;50;Cash;11.10.2024;1.10.2024;Closed Won;2024 Individual Donations
006Pd00000FSgy9IAD;0035G00002ARf6PQAT;Donation;`2979;1500;;28.03.2025;;Asked;2025 CM Sponsorship
006Pd00000FcSidIAF;0035G00002FzLXPQA3;Donation;`3580;100;Check;25.10.2024;20.09.2024;Closed Won;2024 EKC
006Pd00000FcTDHIA3;;Expansion Income;`4658;12437,5;Check;31.01.2025;21.01.2025;Payment Received;2024 State Expansion
006Pd00000Fjsd7IAB;;Donation;`5103;285;Direct Deposit;23.10.2024;23.10.2024;Closed Won;2024 Corporate Donations
006Pd00000FlaH7IAJ;0035G00002csI1WQAU;In-Kind Gift;`2540;143;;22.04.2024;;In-Kind Received;2024 CM Mobile Auction
006Pd00000Fn2E2IAJ;003f40000172nr0AAA;Donation;`2012;153,84;Frontstream;30.10.2024;28.10.2024;Closed Won;2024 United Way
006Pd00000Fn8v5IAB;003f400000GtcEPAAZ;Donation;`3838;769,24;Frontstream;30.10.2024;28.10.2024;Closed Won;2024 United Way
006Pd00000FnC10IAF;0035G00002G1zguQAB;Donation;`0078;10,53;Give Lively;30.10.2024;27.10.2024;Closed Won;2024 Individual Donations
006Pd00000FnCtpIAF;003Pd00000LMBtdIAH;Donation;`5397;100;CTK Website;30.10.2024;24.10.2024;Closed Won;2024 Individual Donations
006Pd00000FnDGPIA3;003f400001X0ad6AAB;Donation;`4555;102,56;Give Lively;30.10.2024;25.10.2024;Closed Won;2024 Remember Margaret & Lydia
006Pd00000Fnna2IAB;;Donation;`2091;27;United Way;31.10.2024;30.09.2024;Closed Won;2024 United Way
006Pd00000FnsBVIAZ;003Pd000007JqjeIAC;Donation;`0127;106,46;United Way;31.10.2024;30.09.2024;Closed Won;2024 Individual Donations
006Pd00000FnsOPIAZ;003f40000172m1XAAQ;Donation;`0038;127,58;United Way;24.09.2024;30.09.2024;Closed Won;2024 United Way
006Pd00000FnsY5IAJ;0035G0000248Dx3QAE;Donation;`1958;10,8;United Way;31.10.2024;30.09.2024;Closed Won;2024 United Way
006Pd00000FnshlIAB;003f40000172pMAAAY;Donation;`3040;145,03;United Way;24.09.2024;31.08.2024;Closed Won;2024 United Way
006Pd00000FnshmIAB;003Pd00000JKHLEIA5;Donation;`4618;28,06;United Way;12.10.2024;30.09.2024;Closed Won;2024 Individual Donations
006Pd00000FnsppIAB;003f40000172pbaAAA;Donation;`3448;5,95;United Way;31.10.2024;22.10.2024;Closed Won;2024 United Way
006Pd00000Fom8sIAB;003Pd00000Klg0KIAR;Programmatic Revenue;`2088;1500;;31.10.2024;;Invoiced;2024 Programmatic Revenue
006Pd00000Fp6NhIAJ;003Pd00000Klg0KIAR;Programmatic Revenue;`1583;1500;Check;7.02.2025;28.01.2025;Closed Won;2024 Presentations
006Pd00000FpOZ9IAN;0035G00002tmgJRQAY;Donation;`0748;50;Benevity;31.10.2024;28.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpOpGIAV;003Pd00000KPNVzIAP;Donation;`2448;100;Benevity;31.10.2024;3.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpOqtIAF;0035G00001eg1jTQAQ;Donation;`5165;2,5;Benevity;31.10.2024;28.09.2024;Closed Won;2024 Corporate Donations
006Pd00000FpPetIAF;0035G00001eg1jTQAQ;Donation;`4434;5;Benevity;31.10.2024;17.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpR7CIAV;0035G00002hgNEqQAM;Donation;`4018;20;Benevity;31.10.2024;9.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpRK5IAN;003Pd000006YoAWIA0;Donation;`0141;300;Benevity;31.10.2024;3.09.2024;Closed Won;2024 Corporate Donations
006Pd00000FpRdSIAV;0035G00002hgNEqQAM;Donation;`4018;20;Benevity;31.10.2024;23.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpRn7IAF;0035G00002tmgJRQAY;Donation;`0748;50;Benevity;31.10.2024;17.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpRtZIAV;0035G00002tmgJRQAY;Donation;`0748;50;Benevity;31.10.2024;20.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpRyPIAV;003Pd000007JqjeIAC;Donation;`0127;2;Benevity;31.10.2024;24.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpS01IAF;003Pd000007JqjeIAC;Donation;`0127;2;Benevity;31.10.2024;25.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpS3FIAV;003Pd000003SgFVIA0;Donation;`5297;37,5;Benevity;31.10.2024;6.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpSWHIA3;0035G00001eg1jTQAQ;Donation;`4434;5;Benevity;31.10.2024;28.09.2024;Closed Won;2024 Individual Donations
006Pd00000FpScjIAF;0035G00001eg1jTQAQ;Donation;`5165;2,5;Benevity;31.10.2024;17.09.2024;Closed Won;2024 Corporate Donations
006Pd00000FqmUaIAJ;;Grant;`5104;3233;Direct Deposit;1.11.2024;5.11.2024;Payment Received;2024 Grants
006Pd00000FqomUIAR;;Grant;`5104;3233;Direct Deposit;1.10.2024;4.10.2024;Payment Received;2024 Grants
006Pd00000FqqEoIAJ;;Grant;`5104;3233;Direct Deposit;1.12.2024;4.12.2024;Payment Received;2024 Grants
006Pd00000Fqs0UIAR;0035G00002tmWVxQAM;Donation;`0923;25;Check;1.11.2024;28.10.2024;Closed Won;2024 Individual Donations
006Pd00000FqtURIAZ;003f400001HnSOKAA3;Donation;`0166;15000;Check;1.11.2024;29.10.2024;Closed Won;2024 Corporate Donations
006Pd00000FqxxpIAB;;Grant;`1161;24649;Check;1.11.2024;28.10.2024;Payment Received;2024 Grants
006Pd00000FrNCMIA3;003Pd00000LT33MIAT;Donation;`2861;100;Check;13.09.2024;3.09.2024;Closed Won;2024 Accelerate Progress Voter's Voice Mailing
006Pd00000Fs2ozIAB;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.10.2025;;Pledged;2025 Individual Donations
006Pd00000Fs2p1IAB;003f400001YOw1mAAD;Donation;`0471;50,4;Give Lively;28.10.2025;;Pledged;2025 Individual Donations
006Pd00000Fs2p2IAB;003f40000172qobAAA;Donation;`4762;50;;14.10.2025;;Pledged;
006Pd00000Fs2p3IAB;0035G00002fUTkyQAG;Donation;`0295;100;;6.10.2025;;Pledged;
006Pd00000Fs2p4IAB;0035G00002G1ztaQAB;Donation;`3108;10,08;;17.10.2025;;Pledged;
006Pd00000Fs2p5IAB;0035G000030I6wsQAC;Donation;`1594;25;HBD Website;8.10.2025;;Pledged;2025 Individual Donations
006Pd00000Fs2p6IAB;0035G000030IzuzQAC;Donation;`4829;250;;10.10.2025;;Pledged;
006Pd00000FsGooIAF;0035G00002G1zl8QAB;Donation;`1046;100;Facebook;2.11.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsN74IAF;003Pd00000LUDdmIAH;Donation;`3641;100;PledgeIt;2.11.2024;29.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsNF8IAN;;Donation;`1421;36;Facebook;2.11.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsNtGIAV;003f400001YOw1kAAD;Donation;`5297;25;Facebook;2.11.2024;12.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsOvyIAF;003Pd00000LUjOmIAL;Donation;`0474;61,72;Facebook;2.11.2024;27.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsPqQIAV;003Pd00000LUhwPIAT;Donation;`3644;30,09;Facebook;2.11.2024;13.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsQ8AIAV;003Pd00000LUokrIAD;Donation;`2702;30;Facebook;2.11.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsQrKIAV;003Pd00000LUgVuIAL;Donation;`0107;36;Facebook;2.11.2024;14.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsRsFIAV;003f400000FhJtbAAF;Donation;`4244;30;Facebook;2.11.2024;6.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsSbPIAV;0035G00002G1zjOQAR;Donation;`0702;5,6;Instagram;2.11.2024;9.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsSpuIAF;003Pd00000LUndcIAD;Donation;`0474;50;Instagram;2.11.2024;8.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsSrVIAV;0035G00002G1zzWQAR;Donation;`3786;26,01;Facebook;2.11.2024;6.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsSuoIAF;0035G00002FzLYKQA3;Donation;`3304;10;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsSxxIAF;003Pd00000LUVh5IAH;Donation;`3835;18;Facebook;2.11.2024;6.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsSzaIAF;003Pd00000LUomTIAT;Donation;`4832;25;Facebook;2.11.2024;8.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsT1DIAV;003Pd00000LUnSGIA1;Donation;`0430;118;Instagram;2.11.2024;8.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsT1EIAV;003Pd00000LUripIAD;Donation;`2555;25;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsTQjIAN;0035G00002FzLY4QAN;Donation;`0427;20;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsTduIAF;003Pd00000LUhIUIA1;Donation;`5116;100;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsTxFIAV;0035G00002G20A9QAJ;Donation;`5507;77,02;Facebook;2.11.2024;6.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsU8XIAV;003Pd00000LUeiPIAT;Donation;`1104;25;Facebook;2.11.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsUDNIA3;0035G00002G1zvNQAR;Donation;`0916;250;Facebook;2.11.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsUDOIA3;003Pd00000LUkW5IAL;Donation;`3650;51,52;Facebook;2.11.2024;8.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsUEzIAN;003Pd00000LUoRVIA1;Donation;`4953;20,91;Facebook;2.11.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsURtIAN;0035G00002G1zrEQAR;Donation;`2245;50;Facebook;2.11.2024;7.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsUy9IAF;003Pd00000LUenQIAT;Donation;`4910;50;Facebook;2.11.2024;8.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsUzoIAF;003Pd00000LUtPaIAL;Donation;`0282;100;PledgeIt;2.11.2024;17.10.2024;Posted;2024 Gamechangers
006Pd00000FsV6DIAV;003Pd00000LUmDFIA1;Donation;`2493;20,91;Facebook;2.11.2024;8.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsVMMIA3;003Pd00000LUtFuIAL;Donation;`0423;25;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsVSnIAN;0035G00002G1zmZQAR;Donation;`1342;500;Facebook;2.11.2024;6.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsVkYIAV;003Pd00000LUrcNIAT;Donation;`0910;100;PledgeIt;2.11.2024;18.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsVm9IAF;003Pd00000LUqTJIA1;Donation;`3184;51,52;Instagram;2.11.2024;20.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsVqzIAF;003Pd00000LUqBaIAL;Donation;`0698;100;Facebook;2.11.2024;21.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsVz3IAF;0035G00001egTZmQAM;Donation;`4434;20,91;Facebook;2.11.2024;9.10.2024;Closed Won;2024 Individual Donations
006Pd00000FsW79IAF;003Pd00000LUqBlIAL;Donation;`2012;10;PledgeIt;2.11.2024;18.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsWK2IAN;003Pd00000KQx4EIAT;Donation;`4837;10;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsWOsIAN;003Pd00000LUngmIAD;Donation;`1419;25;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsWThIAN;003Pd00000LPl4mIAD;Donation;`2224;136;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsWWwIAN;003Pd00000LUnduIAD;Donation;`5288;25;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsWblIAF;003Pd00000LUmEjIAL;Donation;`4417;50;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsWiDIAV;003Pd00000LUjFyIAL;Donation;`5098;17;PledgeIt;2.11.2024;19.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsWn3IAF;003Pd00000LUoszIAD;Donation;`1653;10;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsWn4IAF;003Pd00000LUr7gIAD;Donation;`1023;68;PledgeIt;2.11.2024;20.10.2024;Closed Won;2024 EKC
006Pd00000FsX3BIAV;003Pd00000LUkT2IAL;Donation;`2437;100;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsX6QIAV;0035G00002ARmnyQAD;Donation;`4421;50;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 EKC
006Pd00000FsX81IAF;003Pd00000LUj8iIAD;Donation;`1260;25;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsXCuIAN;003Pd00000LUp9MIAT;Donation;`4341;20;PledgeIt;2.11.2024;24.10.2024;Closed Won;2024 EKC
006Pd00000FsXcfIAF;003Pd00000LUiBDIA1;Donation;`3041;10;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsXsrIAF;0035G00002GWPLiQAP;Donation;`4962;25;PledgeIt;2.11.2024;24.10.2024;Closed Won;2024 EKC
006Pd00000FsXzGIAV;003Pd00000LUsQQIA1;Donation;`0138;100;PledgeIt;2.11.2024;18.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsYVVIA3;003Pd00000LUpnUIAT;Donation;`1180;100;PledgeIt;2.11.2024;18.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsYk1IAF;003Pd00000LUrZ7IAL;Donation;`0536;25;PledgeIt;2.11.2024;18.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsYthIAF;003Pd00000LUuv7IAD;Donation;`4618;100;PledgeIt;2.11.2024;20.10.2024;Closed Won;2024 Gamechangers
006Pd00000FsZ0AIAV;003Pd00000Gt6QNIAZ;Donation;`1741;20;PledgeIt;2.11.2024;24.10.2024;Closed Won;2024 EKC
006Pd00000FsZHtIAN;0035G00002FzLY4QAN;Donation;`0427;50;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsZUoIAN;0035G00002FzLY4QAN;Donation;`0427;25;PledgeIt;2.11.2024;28.10.2024;Closed Won;2024 EKC
006Pd00000FsZbGIAV;003Pd00000LUoumIAD;Donation;`1415;100;PledgeIt;2.11.2024;26.10.2024;Closed Won;2024 EKC
006Pd00000FsZkvIAF;0035G00002GWPLqQAP;Donation;`2605;75;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsZplIAF;003Pd00000HJyYPIA1;Donation;`1607;40;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000Fsa4HIAR;003Pd00000LUiPTIA1;Donation;`3910;10;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsaM1IAJ;003Pd00000LUwbxIAD;Donation;`3191;25;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsaU5IAJ;003Pd00000LUvw2IAD;Donation;`4849;10;PledgeIt;2.11.2024;16.10.2024;Closed Won;2024 EKC
006Pd00000FsaXJIAZ;0035G00002GWPMUQA5;Donation;`0497;20;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 EKC
006Pd00000FsadlIAB;0035G00002OePw4QAF;Donation;`1741;30;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 EKC
006Pd00000FsalpIAB;003Pd00000LUu2lIAD;Donation;`1741;100;PledgeIt;2.11.2024;17.10.2024;Closed Won;2024 EKC
006Pd00000FsaqfIAB;003Pd00000LUZ4OIAX;Donation;`4588;25;PledgeIt;2.11.2024;18.10.2024;Closed Won;2024 EKC
006Pd00000Fsb0LIAR;003Pd00000LUmwDIAT;Donation;`4602;40;PledgeIt;2.11.2024;20.10.2024;Closed Won;2024 EKC
006Pd00000Fsb6nIAB;0035G00002KfEs2QAF;Donation;`3860;75;PledgeIt;2.11.2024;20.10.2024;Closed Won;2024 EKC
006Pd00000FsbGTIAZ;003Pd00000LUimAIAT;Donation;`4350;50;PledgeIt;2.11.2024;22.10.2024;Closed Won;2024 EKC
006Pd00000FsbbRIAR;003Pd00000LUiMOIA1;Donation;`3886;25;PledgeIt;2.11.2024;24.10.2024;Closed Won;2024 EKC
006Pd00000FsbtBIAR;003Pd00000LUuCGIA1;Donation;`5402;25;PledgeIt;2.11.2024;26.10.2024;Closed Won;2024 EKC
006Pd00000FscCZIAZ;0035G00002KfEs2QAF;Donation;`3860;75;PledgeIt;2.11.2024;26.10.2024;Closed Won;2024 EKC
006Pd00000FscXWIAZ;003Pd00000LUwiZIAT;Donation;`2437;100;PledgeIt;2.11.2024;28.10.2024;Closed Won;2024 EKC
006Pd00000FscajIAB;003Pd00000LUtcfIAD;Donation;`5142;25;PledgeIt;2.11.2024;28.10.2024;Closed Won;2024 EKC
006Pd00000G53osIAB;003Pd00000Lp5nxIAB;Donation;`1487;25;HBD Website;8.11.2024;3.11.2024;Closed Won;2024 Individual Donations
006Pd00000G56A2IAJ;003Pd00000Lp6leIAB;Donation;`1629;51,43;Give Lively;8.11.2024;30.10.2024;Closed Won;2024 Remember Margaret & Lydia
006Pd00000G58TcIAJ;003Pd00000Lp7oBIAR;Donation;`1715;102,41;Give Lively;8.11.2024;31.10.2024;Closed Won;2024 Remember Margaret & Lydia
006Pd00000G5AVOIA3;003f400001HnSNCAA3;Donation;`2176;102,41;Give Lively;8.11.2024;29.10.2024;Closed Won;2024 Remember Margaret & Lydia
006Pd00000G5AtaIAF;003Pd00000Lp6H0IAJ;Donation;`1545;251;PledgeIt;8.11.2024;2.11.2024;Closed Won;2024 EKC
006Pd00000G5BJOIA3;003Pd00000Lort8IAB;Donation;`2448;50;PledgeIt;8.11.2024;1.11.2024;Closed Won;2024 Gamechangers
006Pd00000G5CYnIAN;003Pd00000Lp5JJIAZ;Donation;`3974;2000;HBD Website;8.11.2024;5.11.2024;Closed Won;2024 Indy Community Baby Shower Sponsors
006Pd00000G5DD7IAN;003Pd00000LopPvIAJ;Donation;`4180;25;CTK Website;8.11.2024;2.11.2024;Closed Won;2024 Individual Donations
006Pd00000G5Dg9IAF;003Pd00000Gt6QNIAZ;Donation;`1741;25;PledgeIt;8.11.2024;31.10.2024;Closed Won;2024 EKC
006Pd00000G5ECPIA3;003Pd00000Lovn1IAB;Donation;`0437;20;PledgeIt;8.11.2024;4.11.2024;Closed Won;2024 Gamechangers
006Pd00000G5EcDIAV;003f400001X0adNAAR;Donation;`1926;25,71;Give Lively;8.11.2024;29.10.2024;Closed Won;2024 Remember Margaret & Lydia
006Pd00000G5FObIAN;003f400001HnSNxAAN;Donation;`2763;25,87;Give Lively;8.11.2024;30.10.2024;Closed Won;2024 Remember Margaret & Lydia
006Pd00000GGU94IAH;;Programmatic Revenue;`0168;2600;Check;13.11.2024;;Asked;2025 CE Training
006Pd00000GL9QUIA1;;Expansion Income;`3532;632,5;Check;31.10.2024;20.11.2024;Payment Received;2024 State Expansion
006Pd00000GLC8DIAX;003f400001HnSPFAA3;Donation;`3991;100;Check;15.11.2024;12.11.2024;Closed Won;2024 Individual Donations
006Pd00000GLCTDIA5;;Donation;`4042;160,77;Check;7.11.2024;22.10.2024;Closed Won;2024 EKC
006Pd00000GLCplIAH;003f400000QHGLzAAP;Donation;`0772;200;Check;15.11.2024;28.10.2024;Closed Won;2024 Individual Donations
006Pd00000GLDdlIAH;003f400001Th9sCAAR;Donation;`2317;19;Check;7.11.2024;1.10.2024;Closed Won;2024 Corporate Donations
006Pd00000GLErZIAX;;Programmatic Revenue;`4929;5000;Check;7.11.2024;6.11.2024;Closed Won;2024 Indy Community Baby Shower Sponsors
